direction,sweep_time,sweep_source,sweep_extreme,break_time,block_time,block_top,block_bottom,entry,sl,tp,outcome,sweep_time_thai,break_time_thai,block_time_thai
1,2017-01-06 07:05:00,asian,1173.728,2017-01-06 08:05:00,2017-01-06 07:00:00,1174.828,1174.218,,,,sl_too_tight,2017-01-06 14:05:00,2017-01-06 15:05:00,2017-01-06 14:00:00
-1,2017-01-19 09:25:00,asian,1205.81,2017-01-19 10:40:00,2017-01-19 09:20:00,1205.81,1203.398,,,,sl_too_tight,2017-01-19 16:25:00,2017-01-19 17:40:00,2017-01-19 16:20:00
1,2017-01-23 14:35:00,prev_day,1209.258,2017-01-23 15:15:00,2017-01-23 14:35:00,1212.119,1209.258,1212.119,1209.097557142857,1218.1618857142855,signal,2017-01-23 21:35:00,2017-01-23 22:15:00,2017-01-23 21:35:00
-1,2017-02-10 11:00:00,asian,1227.149,2017-02-10 12:15:00,2017-02-10 11:05:00,1227.468,1226.378,,,,sl_too_tight,2017-02-10 18:00:00,2017-02-10 19:15:00,2017-02-10 18:05:00
-1,2017-02-13 08:00:00,asian,1232.219,2017-02-13 09:05:00,2017-02-13 08:10:00,1232.268,1231.528,,,,sl_too_tight,2017-02-13 15:00:00,2017-02-13 16:05:00,2017-02-13 15:10:00
1,2017-02-15 07:15:00,asian,1224.228,2017-02-15 08:30:00,2017-02-15 07:20:00,1224.858,1224.161,,,,sl_too_tight,2017-02-15 14:15:00,2017-02-15 15:30:00,2017-02-15 14:20:00
-1,2017-02-17 10:10:00,prev_day,1242.758,2017-02-17 10:45:00,2017-02-17 10:05:00,1242.249,1240.781,,,,price_inside_zone,2017-02-17 17:10:00,2017-02-17 17:45:00,2017-02-17 17:05:00
-1,2017-02-20 09:55:00,asian,1236.968,2017-02-20 10:30:00,2017-02-20 09:55:00,1236.968,1236.268,,,,sl_too_tight,2017-02-20 16:55:00,2017-02-20 17:30:00,2017-02-20 16:55:00
1,2017-03-02 13:30:00,prev_day,1235.628,2017-03-02 15:00:00,2017-03-02 14:25:00,1237.288,1235.591,,,,sl_too_tight,2017-03-02 20:30:00,2017-03-02 22:00:00,2017-03-02 21:25:00
1,2017-03-07 09:05:00,asian,1223.718,2017-03-07 10:50:00,2017-03-07 09:20:00,1223.759,1223.338,,,,sl_too_tight,2017-03-07 16:05:00,2017-03-07 17:50:00,2017-03-07 16:20:00
1,2017-03-13 12:25:00,asian,1203.398,2017-03-13 14:20:00,2017-03-13 13:30:00,1203.818,1202.528,,,,sl_too_tight,2017-03-13 19:25:00,2017-03-13 21:20:00,2017-03-13 20:30:00
-1,2017-03-24 13:55:00,asian,1247.579,2017-03-24 15:00:00,2017-03-24 14:10:00,1248.522,1246.748,,,,price_inside_zone,2017-03-24 20:55:00,2017-03-24 22:00:00,2017-03-24 21:10:00
-1,2017-03-28 11:35:00,asian,1255.828,2017-03-28 13:35:00,2017-03-28 13:05:00,1257.778,1256.898,,,,sl_too_tight,2017-03-28 18:35:00,2017-03-28 20:35:00,2017-03-28 20:05:00
1,2017-04-04 13:40:00,asian,1254.021,2017-04-04 14:00:00,2017-04-04 13:40:00,1256.358,1254.021,,,,sl_too_tight,2017-04-04 20:40:00,2017-04-04 21:00:00,2017-04-04 20:40:00
1,2017-04-17 12:00:00,asian,1285.959,2017-04-17 13:35:00,2017-04-17 12:50:00,1286.661,1285.649,,,,sl_too_tight,2017-04-17 19:00:00,2017-04-17 20:35:00,2017-04-17 19:50:00
-1,2017-04-20 07:05:00,asian,1282.128,2017-04-20 07:45:00,2017-04-20 07:00:00,1281.722,1280.498,,,,sl_too_tight,2017-04-20 14:05:00,2017-04-20 14:45:00,2017-04-20 14:00:00
1,2017-04-21 07:05:00,asian,1278.471,2017-04-21 07:30:00,2017-04-21 07:00:00,1279.618,1278.471,,,,sl_too_tight,2017-04-21 14:05:00,2017-04-21 14:30:00,2017-04-21 14:00:00
-1,2017-04-26 08:45:00,asian,1265.952,2017-04-26 09:35:00,2017-04-26 09:20:00,1266.431,1265.921,,,,sl_too_tight,2017-04-26 15:45:00,2017-04-26 16:35:00,2017-04-26 16:20:00
-1,2017-05-05 09:35:00,asian,1235.072,2017-05-05 10:50:00,2017-05-05 09:40:00,1235.561,1234.268,,,,sl_too_tight,2017-05-05 16:35:00,2017-05-05 17:50:00,2017-05-05 16:40:00
-1,2017-05-10 08:20:00,asian,1225.271,2017-05-10 09:15:00,2017-05-10 08:05:00,1225.271,1223.491,,,,sl_too_tight,2017-05-10 15:20:00,2017-05-10 16:15:00,2017-05-10 15:05:00
1,2017-05-18 07:15:00,asian,1253.829,2017-05-18 07:25:00,2017-05-18 07:00:00,1255.848,1254.419,,,,sl_too_tight,2017-05-18 14:15:00,2017-05-18 14:25:00,2017-05-18 14:00:00
1,2017-05-29 13:40:00,asian,1265.021,2017-05-29 14:25:00,2017-05-29 13:40:00,1267.092,1265.021,,,,price_inside_zone,2017-05-29 20:40:00,2017-05-29 21:25:00,2017-05-29 20:40:00
1,2017-06-01 10:10:00,asian,1265.202,2017-06-01 10:45:00,2017-06-01 10:15:00,1266.169,1265.178,,,,sl_too_tight,2017-06-01 17:10:00,2017-06-01 17:45:00,2017-06-01 17:15:00
-1,2017-06-07 14:40:00,asian,1294.232,2017-06-07 15:50:00,2017-06-07 14:40:00,1294.232,1293.272,,,,sl_too_tight,2017-06-07 21:40:00,2017-06-07 22:50:00,2017-06-07 21:40:00
-1,2017-06-12 08:55:00,asian,1270.192,2017-06-12 10:20:00,2017-06-12 08:55:00,1270.192,1269.612,,,,sl_too_tight,2017-06-12 15:55:00,2017-06-12 17:20:00,2017-06-12 15:55:00
-1,2017-06-20 07:40:00,asian,1247.628,2017-06-20 08:10:00,2017-06-20 07:30:00,1247.628,1246.362,,,,price_inside_zone,2017-06-20 14:40:00,2017-06-20 15:10:00,2017-06-20 14:30:00
-1,2017-06-21 09:00:00,asian,1247.012,2017-06-21 11:00:00,2017-06-21 09:55:00,1247.408,1246.888,,,,sl_too_tight,2017-06-21 16:00:00,2017-06-21 18:00:00,2017-06-21 16:55:00
-1,2017-06-23 07:50:00,asian,1254.462,2017-06-23 09:30:00,2017-06-23 08:10:00,1257.981,1254.341,,,,price_inside_zone,2017-06-23 14:50:00,2017-06-23 16:30:00,2017-06-23 15:10:00
1,2017-06-28 14:00:00,asian,1248.012,2017-06-28 15:00:00,2017-06-28 14:30:00,1249.541,1248.398,,,,sl_too_tight,2017-06-28 21:00:00,2017-06-28 22:00:00,2017-06-28 21:30:00
-1,2017-07-07 11:40:00,asian,1223.732,2017-07-07 12:20:00,2017-07-07 11:35:00,1223.342,1221.991,,,,sl_too_tight,2017-07-07 18:40:00,2017-07-07 19:20:00,2017-07-07 18:35:00
-1,2017-07-07 12:35:00,prev_day,1228.449,2017-07-07 13:05:00,2017-07-07 12:30:00,1224.668,1217.538,1217.538,1224.9157214285713,1202.7825571428575,signal,2017-07-07 19:35:00,2017-07-07 20:05:00,2017-07-07 19:30:00
-1,2017-07-10 11:30:00,asian,1215.581,2017-07-10 13:25:00,2017-07-10 11:30:00,1215.581,1210.988,1210.988,1215.6587142857143,1201.6465714285716,signal,2017-07-10 18:30:00,2017-07-10 20:25:00,2017-07-10 18:30:00
1,2017-07-12 10:35:00,asian,1216.738,2017-07-12 12:30:00,2017-07-12 12:20:00,1215.642,1214.809,,,,sl_too_tight,2017-07-12 17:35:00,2017-07-12 19:30:00,2017-07-12 19:20:00
-1,2017-07-14 08:50:00,asian,1219.458,2017-07-14 10:30:00,2017-07-14 09:35:00,1219.628,1219.198,,,,sl_too_tight,2017-07-14 15:50:00,2017-07-14 17:30:00,2017-07-14 16:35:00
1,2017-07-20 11:30:00,prev_day,1235.281,2017-07-20 12:15:00,2017-07-20 11:25:00,1236.528,1235.281,,,,sl_too_tight,2017-07-20 18:30:00,2017-07-20 19:15:00,2017-07-20 18:25:00
1,2017-08-01 10:30:00,prev_day,1264.728,2017-08-01 11:40:00,2017-08-01 10:20:00,1267.218,1264.728,,,,price_inside_zone,2017-08-01 17:30:00,2017-08-01 18:40:00,2017-08-01 17:20:00
-1,2017-08-01 13:55:00,asian,1272.092,2017-08-01 15:40:00,2017-08-01 14:20:00,1274.061,1272.642,,,,sl_too_tight,2017-08-01 20:55:00,2017-08-01 22:40:00,2017-08-01 21:20:00
1,2017-08-02 12:50:00,asian,1262.848,2017-08-02 13:40:00,2017-08-02 12:45:00,1265.329,1263.158,,,,sl_too_tight,2017-08-02 19:50:00,2017-08-02 20:40:00,2017-08-02 19:45:00
-1,2017-08-31 07:40:00,asian,1308.139,2017-08-31 09:10:00,2017-08-31 07:40:00,1308.139,1306.128,,,,price_inside_zone,2017-08-31 14:40:00,2017-08-31 16:10:00,2017-08-31 14:40:00
1,2017-09-01 07:10:00,asian,1317.728,2017-09-01 08:15:00,2017-09-01 07:00:00,1318.422,1317.782,,,,sl_too_tight,2017-09-01 14:10:00,2017-09-01 15:15:00,2017-09-01 14:00:00
1,2017-09-05 07:50:00,prev_day,1330.469,2017-09-05 09:50:00,2017-09-05 08:20:00,1330.829,1330.322,,,,sl_too_tight,2017-09-05 14:50:00,2017-09-05 16:50:00,2017-09-05 15:20:00
1,2017-09-06 07:55:00,asian,1336.299,2017-09-06 08:50:00,2017-09-06 07:50:00,1337.922,1336.299,,,,sl_too_tight,2017-09-06 14:55:00,2017-09-06 15:50:00,2017-09-06 14:50:00
-1,2017-09-12 08:10:00,asian,1328.512,2017-09-12 08:15:00,2017-09-12 08:05:00,1328.512,1326.558,,,,sl_too_tight,2017-09-12 15:10:00,2017-09-12 15:15:00,2017-09-12 15:05:00
-1,2017-09-28 09:40:00,asian,1285.359,2017-09-28 11:30:00,2017-09-28 10:45:00,1285.702,1284.668,,,,sl_too_tight,2017-09-28 16:40:00,2017-09-28 18:30:00,2017-09-28 17:45:00
-1,2017-09-29 07:35:00,prev_day,1289.161,2017-09-29 08:35:00,2017-09-29 07:45:00,1289.292,1288.721,,,,sl_too_tight,2017-09-29 14:35:00,2017-09-29 15:35:00,2017-09-29 14:45:00
1,2017-10-04 14:10:00,asian,1270.592,2017-10-04 14:40:00,2017-10-04 14:05:00,1273.382,1270.592,,,,sl_too_tight,2017-10-04 21:10:00,2017-10-04 21:40:00,2017-10-04 21:05:00
-1,2017-10-06 10:30:00,asian,1270.042,2017-10-06 12:05:00,2017-10-06 10:45:00,1270.172,1269.771,,,,sl_too_tight,2017-10-06 17:30:00,2017-10-06 19:05:00,2017-10-06 17:45:00
1,2017-11-02 12:05:00,asian,1273.332,2017-11-02 13:30:00,2017-11-02 11:55:00,1275.729,1273.332,,,,sl_too_tight,2017-11-02 19:05:00,2017-11-02 20:30:00,2017-11-02 18:55:00
-1,2017-11-08 10:10:00,prev_day,1280.969,2017-11-08 11:55:00,2017-11-08 10:30:00,1282.302,1280.421,,,,sl_too_tight,2017-11-08 17:10:00,2017-11-08 18:55:00,2017-11-08 17:30:00
1,2017-11-20 07:05:00,asian,1290.011,2017-11-20 08:25:00,2017-11-20 07:05:00,1291.112,1290.011,,,,sl_too_tight,2017-11-20 14:05:00,2017-11-20 15:25:00,2017-11-20 14:05:00
1,2017-11-24 07:25:00,asian,1289.562,2017-11-24 08:20:00,2017-11-24 07:25:00,1290.282,1289.562,,,,sl_too_tight,2017-11-24 14:25:00,2017-11-24 15:20:00,2017-11-24 14:25:00
1,2017-11-24 11:35:00,prev_day,1285.669,2017-11-24 12:15:00,2017-11-24 11:30:00,1287.981,1285.669,,,,sl_too_tight,2017-11-24 18:35:00,2017-11-24 19:15:00,2017-11-24 18:30:00
1,2017-12-01 13:30:00,asian,1273.731,2017-12-01 14:45:00,2017-12-01 13:55:00,1273.102,1272.272,,,,sl_too_tight,2017-12-01 20:30:00,2017-12-01 21:45:00,2017-12-01 20:55:00
1,2017-12-04 08:10:00,prev_day,1271.051,2017-12-04 08:30:00,2017-12-04 08:05:00,1272.878,1271.051,,,,sl_too_tight,2017-12-04 15:10:00,2017-12-04 15:30:00,2017-12-04 15:05:00
-1,2017-12-06 07:30:00,asian,1269.021,2017-12-06 08:35:00,2017-12-06 08:15:00,1268.862,1268.458,,,,sl_too_tight,2017-12-06 14:30:00,2017-12-06 15:35:00,2017-12-06 15:15:00
-1,2017-12-08 07:40:00,asian,1249.632,2017-12-08 08:15:00,2017-12-08 07:40:00,1249.632,1248.891,,,,sl_too_tight,2017-12-08 14:40:00,2017-12-08 15:15:00,2017-12-08 14:40:00
-1,2017-12-12 07:15:00,asian,1246.179,2017-12-12 07:25:00,2017-12-12 07:05:00,1246.118,1245.779,,,,sl_too_tight,2017-12-12 14:15:00,2017-12-12 14:25:00,2017-12-12 14:05:00
-1,2017-12-13 13:35:00,prev_day,1247.371,2017-12-13 14:15:00,2017-12-13 13:30:00,1247.061,1240.851,,,,price_inside_zone,2017-12-13 20:35:00,2017-12-13 21:15:00,2017-12-13 20:30:00
1,2018-01-11 07:35:00,asian,1316.391,2018-01-11 09:30:00,2018-01-11 07:40:00,1316.708,1315.678,,,,sl_too_tight,2018-01-11 14:35:00,2018-01-11 16:30:00,2018-01-11 14:40:00
1,2018-01-23 14:25:00,asian,1331.662,2018-01-23 14:50:00,2018-01-23 14:40:00,1332.581,1331.342,,,,sl_too_tight,2018-01-23 21:25:00,2018-01-23 21:50:00,2018-01-23 21:40:00
1,2018-02-02 09:35:00,asian,1346.252,2018-02-02 11:10:00,2018-02-02 10:35:00,1345.212,1344.029,,,,sl_too_tight,2018-02-02 16:35:00,2018-02-02 18:10:00,2018-02-02 17:35:00
-1,2018-02-07 07:20:00,asian,1331.881,2018-02-07 08:05:00,2018-02-07 07:30:00,1331.989,1330.941,,,,sl_too_tight,2018-02-07 14:20:00,2018-02-07 15:05:00,2018-02-07 14:30:00
1,2018-02-14 13:35:00,prev_day,1318.0,2018-02-14 14:25:00,2018-02-14 13:30:00,1330.912,1318.0,1330.912,1317.6980714285714,1357.3398571428572,signal,2018-02-14 20:35:00,2018-02-14 21:25:00,2018-02-14 20:30:00
1,2018-02-16 14:25:00,asian,1351.778,2018-02-16 15:45:00,2018-02-16 15:05:00,1352.411,1351.078,,,,sl_too_tight,2018-02-16 21:25:00,2018-02-16 22:45:00,2018-02-16 22:05:00
-1,2018-02-23 12:10:00,asian,1331.192,2018-02-23 13:15:00,2018-02-23 12:35:00,1331.002,1330.408,,,,sl_too_tight,2018-02-23 19:10:00,2018-02-23 20:15:00,2018-02-23 19:35:00
-1,2018-02-28 07:05:00,asian,1319.282,2018-02-28 08:20:00,2018-02-28 07:35:00,1319.371,1318.771,,,,sl_too_tight,2018-02-28 14:05:00,2018-02-28 15:20:00,2018-02-28 14:35:00
1,2018-03-05 14:30:00,prev_day,1319.699,2018-03-05 15:20:00,2018-03-05 14:30:00,1321.619,1319.699,,,,sl_too_tight,2018-03-05 21:30:00,2018-03-05 22:20:00,2018-03-05 21:30:00
1,2018-03-07 08:05:00,asian,1331.238,2018-03-07 09:50:00,2018-03-07 08:00:00,1332.351,1331.238,,,,sl_too_tight,2018-03-07 15:05:00,2018-03-07 16:50:00,2018-03-07 15:00:00
1,2018-03-13 12:30:00,prev_day,1313.938,2018-03-13 12:30:00,2018-03-13 12:25:00,1319.469,1317.352,,,,sl_too_tight,2018-03-13 19:30:00,2018-03-13 19:30:00,2018-03-13 19:25:00
1,2018-03-14 08:20:00,asian,1323.389,2018-03-14 09:10:00,2018-03-14 08:15:00,1324.381,1323.389,,,,sl_too_tight,2018-03-14 15:20:00,2018-03-14 16:10:00,2018-03-14 15:15:00
-1,2018-03-19 12:15:00,asian,1313.218,2018-03-19 14:15:00,2018-03-19 14:00:00,1314.249,1313.189,,,,sl_too_tight,2018-03-19 19:15:00,2018-03-19 21:15:00,2018-03-19 21:00:00
-1,2018-03-21 08:45:00,prev_day,1317.878,2018-03-21 10:30:00,2018-03-21 08:40:00,1317.878,1317.431,,,,sl_too_tight,2018-03-21 15:45:00,2018-03-21 17:30:00,2018-03-21 15:40:00
1,2018-04-19 09:25:00,asian,1344.741,2018-04-19 11:25:00,2018-04-19 09:25:00,1350.249,1344.741,,,,price_inside_zone,2018-04-19 16:25:00,2018-04-19 18:25:00,2018-04-19 16:25:00
-1,2018-04-27 08:10:00,asian,1319.048,2018-04-27 08:55:00,2018-04-27 08:00:00,1318.959,1317.248,,,,sl_too_tight,2018-04-27 15:10:00,2018-04-27 15:55:00,2018-04-27 15:00:00
-1,2018-05-04 12:30:00,asian,1315.411,2018-05-04 13:15:00,2018-05-04 12:30:00,1315.411,1310.301,1310.301,1315.6035857142858,1299.6958285714281,signal,2018-05-04 19:30:00,2018-05-04 20:15:00,2018-05-04 19:30:00
1,2018-05-10 07:05:00,asian,1310.698,2018-05-10 08:45:00,2018-05-10 07:05:00,1311.779,1310.698,,,,sl_too_tight,2018-05-10 14:05:00,2018-05-10 15:45:00,2018-05-10 14:05:00
-1,2018-05-16 07:15:00,asian,1295.188,2018-05-16 08:50:00,2018-05-16 07:25:00,1296.529,1295.069,,,,sl_too_tight,2018-05-16 14:15:00,2018-05-16 15:50:00,2018-05-16 14:25:00
-1,2018-05-18 07:10:00,asian,1291.101,2018-05-18 08:20:00,2018-05-18 07:00:00,1291.101,1289.838,,,,sl_too_tight,2018-05-18 14:10:00,2018-05-18 15:20:00,2018-05-18 14:00:00
1,2018-05-23 13:05:00,asian,1287.988,2018-05-23 14:40:00,2018-05-23 13:15:00,1289.389,1288.668,,,,sl_too_tight,2018-05-23 20:05:00,2018-05-23 21:40:00,2018-05-23 20:15:00
-1,2018-05-28 12:20:00,asian,1300.282,2018-05-28 12:55:00,2018-05-28 12:15:00,1300.282,1298.828,,,,sl_too_tight,2018-05-28 19:20:00,2018-05-28 19:55:00,2018-05-28 19:15:00
1,2018-05-31 12:35:00,asian,1298.008,2018-05-31 13:30:00,2018-05-31 12:30:00,1303.382,1298.008,,,,price_inside_zone,2018-05-31 19:35:00,2018-05-31 20:30:00,2018-05-31 19:30:00
-1,2018-06-04 09:40:00,prev_day,1295.418,2018-06-04 10:15:00,2018-06-04 09:30:00,1295.418,1293.669,,,,sl_too_tight,2018-06-04 16:40:00,2018-06-04 17:15:00,2018-06-04 16:30:00
-1,2018-06-27 11:55:00,asian,1260.048,2018-06-27 12:30:00,2018-06-27 11:55:00,1260.048,1258.408,,,,sl_too_tight,2018-06-27 18:55:00,2018-06-27 19:30:00,2018-06-27 18:55:00
-1,2018-06-28 12:55:00,asian,1254.238,2018-06-28 13:55:00,2018-06-28 12:50:00,1254.238,1252.678,,,,sl_too_tight,2018-06-28 19:55:00,2018-06-28 20:55:00,2018-06-28 19:50:00
-1,2018-07-12 07:30:00,asian,1245.779,2018-07-12 09:10:00,2018-07-12 07:45:00,1246.338,1245.609,,,,sl_too_tight,2018-07-12 14:30:00,2018-07-12 16:10:00,2018-07-12 14:45:00
-1,2018-07-20 07:00:00,asian,1224.639,2018-07-20 08:45:00,2018-07-20 08:10:00,1224.721,1223.859,,,,sl_too_tight,2018-07-20 14:00:00,2018-07-20 15:45:00,2018-07-20 15:10:00
1,2018-07-23 07:00:00,asian,1229.268,2018-07-23 08:00:00,2018-07-23 07:05:00,1229.809,1228.749,,,,sl_too_tight,2018-07-23 14:00:00,2018-07-23 15:00:00,2018-07-23 14:05:00
-1,2018-07-24 07:30:00,asian,1225.188,2018-07-24 08:50:00,2018-07-24 07:35:00,1225.511,1224.368,,,,sl_too_tight,2018-07-24 14:30:00,2018-07-24 15:50:00,2018-07-24 14:35:00
1,2018-07-26 07:25:00,asian,1228.558,2018-07-26 08:40:00,2018-07-26 08:25:00,1227.429,1226.789,,,,sl_too_tight,2018-07-26 14:25:00,2018-07-26 15:40:00,2018-07-26 15:25:00
-1,2018-07-31 12:30:00,asian,1224.178,2018-07-31 12:40:00,2018-07-31 12:30:00,1224.178,1220.328,1220.328,1224.2606571428573,1212.4626857142853,signal,2018-07-31 19:30:00,2018-07-31 19:40:00,2018-07-31 19:30:00
1,2018-08-06 07:10:00,asian,1211.828,2018-08-06 08:35:00,2018-08-06 07:30:00,1212.189,1211.331,,,,sl_too_tight,2018-08-06 14:10:00,2018-08-06 15:35:00,2018-08-06 14:30:00
1,2018-08-13 07:20:00,asian,1206.638,2018-08-13 08:20:00,2018-08-13 08:05:00,1204.598,1204.149,,,,sl_too_tight,2018-08-13 14:20:00,2018-08-13 15:20:00,2018-08-13 15:05:00
-1,2018-08-17 08:10:00,asian,1179.808,2018-08-17 09:20:00,2018-08-17 08:05:00,1179.808,1177.651,,,,sl_too_tight,2018-08-17 15:10:00,2018-08-17 16:20:00,2018-08-17 15:05:00
1,2018-08-22 07:15:00,asian,1192.572,2018-08-22 07:55:00,2018-08-22 07:10:00,1193.329,1192.572,,,,sl_too_tight,2018-08-22 14:15:00,2018-08-22 14:55:00,2018-08-22 14:10:00
-1,2018-08-24 07:00:00,asian,1189.701,2018-08-24 07:30:00,2018-08-24 07:10:00,1189.752,1189.178,,,,sl_too_tight,2018-08-24 14:00:00,2018-08-24 14:30:00,2018-08-24 14:10:00
-1,2018-09-05 07:05:00,asian,1195.889,2018-09-05 07:20:00,2018-09-05 07:00:00,1195.889,1192.538,1192.538,1195.9797357142857,1185.6545285714287,signal,2018-09-05 14:05:00,2018-09-05 14:20:00,2018-09-05 14:00:00
1,2018-09-11 12:15:00,asian,1192.128,2018-09-11 14:05:00,2018-09-11 13:40:00,1188.379,1187.698,,,,sl_too_tight,2018-09-11 19:15:00,2018-09-11 21:05:00,2018-09-11 20:40:00
1,2018-09-13 07:20:00,asian,1203.338,2018-09-13 07:45:00,2018-09-13 07:15:00,1204.279,1203.338,,,,sl_too_tight,2018-09-13 14:20:00,2018-09-13 14:45:00,2018-09-13 14:15:00
1,2018-09-20 08:35:00,asian,1201.488,2018-09-20 09:20:00,2018-09-20 08:55:00,1201.988,1201.339,,,,sl_too_tight,2018-09-20 15:35:00,2018-09-20 16:20:00,2018-09-20 15:55:00
-1,2018-09-25 07:40:00,asian,1200.719,2018-09-25 08:05:00,2018-09-25 07:40:00,1200.719,1199.888,,,,sl_too_tight,2018-09-25 14:40:00,2018-09-25 15:05:00,2018-09-25 14:40:00
1,2018-10-03 07:00:00,asian,1202.848,2018-10-03 08:50:00,2018-10-03 08:40:00,1203.109,1202.338,,,,sl_too_tight,2018-10-03 14:00:00,2018-10-03 15:50:00,2018-10-03 15:40:00
-1,2018-10-19 12:25:00,prev_day,1230.752,2018-10-19 13:35:00,2018-10-19 12:20:00,1230.752,1229.551,,,,sl_too_tight,2018-10-19 19:25:00,2018-10-19 20:35:00,2018-10-19 19:20:00
1,2018-11-02 12:35:00,asian,1230.315,2018-11-02 14:00:00,2018-11-02 13:00:00,1231.868,1229.665,,,,sl_too_tight,2018-11-02 19:35:00,2018-11-02 21:00:00,2018-11-02 20:00:00
1,2018-11-05 07:00:00,asian,1230.538,2018-11-05 07:40:00,2018-11-05 06:55:00,1231.458,1230.738,,,,sl_too_tight,2018-11-05 14:00:00,2018-11-05 14:40:00,2018-11-05 13:55:00
1,2018-11-08 07:15:00,asian,1221.368,2018-11-08 08:00:00,2018-11-08 07:05:00,1224.075,1222.208,,,,sl_too_tight,2018-11-08 14:15:00,2018-11-08 15:00:00,2018-11-08 14:05:00
1,2018-11-15 13:00:00,asian,1207.528,2018-11-15 13:40:00,2018-11-15 13:00:00,1210.498,1207.528,1210.498,1207.4165,1216.661,signal,2018-11-15 20:00:00,2018-11-15 20:40:00,2018-11-15 20:00:00
1,2018-11-27 07:35:00,asian,1219.645,2018-11-27 09:25:00,2018-11-27 08:35:00,1220.175,1219.665,,,,sl_too_tight,2018-11-27 14:35:00,2018-11-27 16:25:00,2018-11-27 15:35:00
-1,2018-11-28 12:00:00,asian,1215.488,2018-11-28 12:10:00,2018-11-28 12:00:00,1215.488,1214.445,,,,sl_too_tight,2018-11-28 19:00:00,2018-11-28 19:10:00,2018-11-28 19:00:00
1,2018-12-05 07:40:00,asian,1233.905,2018-12-05 08:40:00,2018-12-05 08:00:00,1234.125,1233.245,,,,sl_too_tight,2018-12-05 14:40:00,2018-12-05 15:40:00,2018-12-05 15:00:00
1,2018-12-06 07:00:00,asian,1235.628,2018-12-06 08:30:00,2018-12-06 07:55:00,1235.485,1234.685,,,,sl_too_tight,2018-12-06 14:00:00,2018-12-06 15:30:00,2018-12-06 14:55:00
-1,2018-12-12 13:35:00,asian,1246.378,2018-12-12 13:50:00,2018-12-12 13:35:00,1246.378,1245.338,,,,sl_too_tight,2018-12-12 20:35:00,2018-12-12 20:50:00,2018-12-12 20:35:00
1,2018-12-13 10:45:00,prev_day,1241.118,2018-12-13 12:25:00,2018-12-13 10:45:00,1243.628,1241.118,,,,price_inside_zone,2018-12-13 17:45:00,2018-12-13 19:25:00,2018-12-13 17:45:00
-1,2018-12-17 08:00:00,prev_day,1239.128,2018-12-17 09:30:00,2018-12-17 07:55:00,1238.988,1238.458,,,,sl_too_tight,2018-12-17 15:00:00,2018-12-17 16:30:00,2018-12-17 14:55:00
1,2018-12-27 07:05:00,asian,1267.735,2018-12-27 08:30:00,2018-12-27 07:55:00,1267.505,1266.588,,,,sl_too_tight,2018-12-27 14:05:00,2018-12-27 15:30:00,2018-12-27 14:55:00
1,2019-01-03 13:15:00,asian,1284.485,2019-01-03 13:35:00,2019-01-03 13:15:00,1288.355,1284.485,1288.355,1284.356364285714,1296.3522714285718,signal,2019-01-03 20:15:00,2019-01-03 20:35:00,2019-01-03 20:15:00
1,2019-01-04 07:00:00,asian,1293.835,2019-01-04 08:10:00,2019-01-04 07:15:00,1293.518,1293.015,,,,sl_too_tight,2019-01-04 14:00:00,2019-01-04 15:10:00,2019-01-04 14:15:00
1,2019-01-11 14:20:00,asian,1287.175,2019-01-11 15:20:00,2019-01-11 14:50:00,1287.978,1286.928,,,,sl_too_tight,2019-01-11 21:20:00,2019-01-11 22:20:00,2019-01-11 21:50:00
1,2019-01-16 12:00:00,asian,1288.135,2019-01-16 12:15:00,2019-01-16 11:55:00,1289.165,1288.655,,,,sl_too_tight,2019-01-16 19:00:00,2019-01-16 19:15:00,2019-01-16 18:55:00
-1,2019-01-25 07:00:00,asian,1283.855,2019-01-25 08:40:00,2019-01-25 08:00:00,1284.745,1284.155,,,,sl_too_tight,2019-01-25 14:00:00,2019-01-25 15:40:00,2019-01-25 15:00:00
1,2019-01-28 12:05:00,asian,1299.355,2019-01-28 12:45:00,2019-01-28 12:00:00,1299.835,1299.355,,,,sl_too_tight,2019-01-28 19:05:00,2019-01-28 19:45:00,2019-01-28 19:00:00
-1,2019-02-14 08:00:00,asian,1309.695,2019-02-14 08:30:00,2019-02-14 07:55:00,1309.295,1308.915,,,,sl_too_tight,2019-02-14 15:00:00,2019-02-14 15:30:00,2019-02-14 14:55:00
-1,2019-02-22 07:20:00,asian,1326.465,2019-02-22 09:15:00,2019-02-22 08:20:00,1326.805,1326.215,,,,sl_too_tight,2019-02-22 14:20:00,2019-02-22 16:15:00,2019-02-22 15:20:00
